
国际,#genre#
360PZooMoo1,https://amg01553-blueantmediaasi-zoomoonz-samsungnz-rdufn.amagi.tv/playlist/amg01553-blueantmediaasi-zoomoonz-samsungnz/playlist.m3u8
480PCNAnews,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
480PCNAInternational,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
576P1CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
576P2CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
576P3CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
576P1新马亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
576P2新马亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
马来西亚HDMaahTV,https://hls.maahtv.live/hls/stream.m3u8

越南,#genre#
HDLao-ThaiUSTV,https://livefta.malimarcdn.com/ftaedge00/laothaius.sdp/playlist.m3u8
FHDNATTV,https://livefta.malimarcdn.com/ftaedge00/nat.sdp/playlist.m3u8
FHDOhMuangLaoTV,https://livefta.malimarcdn.com/ftaedge00/ohmuanglao.stream/playlist.m3u8
HDAirTV,https://livefta.malimarcdn.com/ftaedge00/airtv.sdp/playlist.m3u8
HDDaoLaneXang,https://livefta.malimarcdn.com/ftaedge00/khaomwungmai.sdp/playlist.m3u8
HDGoodIdeaTV,https://livefta.malimarcdn.com/ftaedge00/gooditv.sdp/playlist.m3u8
HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
HDHmongStarTV,https://livefta.malimarcdn.com/ftaedge00/hmongstartv.sdp/playlist.m3u8
HDHmongTVNetwork,https://livefta.malimarcdn.com/ftaedge00/cvabroadcasting.stream/playlist.m3u8
HDHoungFa,https://livefta.malimarcdn.com/ftaedge00/houngfa.sdp/playlist.m3u8
HDISTV,https://livefta.malimarcdn.com/ftaedge00/ichannel.sdp/playlist.m3u8
FHDKhmerTV,https://livefta.malimarcdn.com/ftaedge00/khmertv2020.stream/playlist.m3u8
HDLaoNetTV,https://livefta.malimarcdn.com/ftaedge00/laonet.sdp/playlist.m3u8
HDLookThoongTV,https://livefta.malimarcdn.com/ftaedge00/lookthoongtv.sdp/playlist.m3u8
HDLSTV,https://livefta.malimarcdn.com/ftaedge00/laostv.sdp/playlist.m3u8
HDTeaTV2,https://livefta.malimarcdn.com/ftaedge00/teatv2.sdp/playlist.m3u
HDTeaTV,https://livefta.malimarcdn.com/ftaedge00/teatv.sdp/playlist.m3u8
HDUniquelyThai,https://livefta.malimarcdn.com/ftaedge00/uniquely.sdp/playlist.m3u8
HDVatiLaoTV,https://livefta.malimarcdn.com/ftaedge00/vatilaotv.stream/playlist.m3u8
HDNingTV,https://livefta.malimarcdn.com/ftaedge00/ningtv.sdp/playlist.m3u8
HDThaiNguyenTV,https://streaming.thainguyentv.vn/hls/livestream.m3u8
480PLaoSVTV,https://livefta.malimarcdn.com/ftaedge00/laosvtv.stream/playlist.m3u8
360PTienGiang,http://thtg.vn:8001/thtg.m3u8
360PQPVN,https://ott1.nethubtv.vn/live/qpvn/playlist.m3u8

沙特阿拉伯HD,#genre#
FHDMBCPersia,https://shls-mbcpersia-prod-dub.shahid.net/out/v1/bdc7cd0d990e4c54808632a52c396946/index_1.m3u8
FHDAlArabiyaAlHadath,https://av.alarabiya.net/alarabiapublish/alhadath.smil/playlist.m3u8
HDALHadathNews,https://av.alarabiya.net/alarabiapublish/alhadath_720p/chunks.m3u8
HDAlHadathTV,https://av.alarabiya.net/alarabiapublish/alhadath_720p/playlist.m3u8
FHDAlMashhad,https://bcovlive-a.akamaihd.net/20c3ca22be3c4f03b30afbf3c92cfd14/ap-south-1/6313884884001/playlist.m3u8
FHDAlSharqiyaMinKabla,https://svs.itworkscdn.net/kablatvlive/kabtv1.smil/playlist.m3u8
FHDAlWoustaTV,https://svs.itworkscdn.net/alwoustalive/alwoustatv.smil/playlist.m3u8
FHDAlYaum,http://172.105.89.215:5080/LiveApp/streams/270434322502251479308014.m3u8
FHDAsharq,https://bcovlive-a.akamaihd.net/0b75ef0a49e24704a4ca023d3a82c2df/ap-south-1/6203311941001/playlist.m3u8
HDEktaTV,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1300000.m3u8
HDHawasTV,https://jmc-live.ercdn.net/hawastvhd/hawastvhd.m3u8
FHDJustVogueTV,https://ip100.radyotelekomtv.com:3873/stream/play.m3u8
FHDPulse95Radio,https://svs.itworkscdn.net/pulse95live/pulse96vision/playlist.m3u8
FHDSharjah2,https://svs.itworkscdn.net/smc2live/smc2tv.smil/playlist.m3u8
FHDSharjahRadioQuran,https://live.kwikmotion.com/smcquranlive/quranradiolive/playlist.m3u8
FHDSharjahRadio,https://svs.itworkscdn.net/smcradiolive/smcradiolive/playlist.m3u8
HDSharjahSportsTV,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
HDSharjahTV,https://svs.itworkscdn.net/smc1live/smc1.smil/playlist.m3u8
FHDSharqiyafromKalbaTV,http://svs.itworkscdn.net/kablatvlive/kabtv1.smil/playlist.m3u8
FHDWanasah,https://shls-wanasah-prod-dub.shahid.net/out/v1/c84ef3128e564b74a6a796e8b6287de6/index_1.m3u8
FHDWatarRadio,https://svs.itworkscdn.net/smcwatarlive/smcwatar/playlist.m3u8

印度尼西亚,#genre#
动画BeritaSatu,https://b1news.beritasatumedia.com/Beritasatu/B1News_960x540.m3u8
动画HDFicomChannel,https://v3.siar.us/ficomchannel/live/playlist.m3u8
HDDhohoTV,https://dhohotv.siar.us/dhohotv/live/playlist.m3u8
HDJogjaIstimewaTV,http://103.255.15.222:1935/tv/jitv_720p/playlist.m3u8
HDTVMu,https://e.siar.us/live/tvmu.m3u8
HDTVTabalong,https://5bf7b725107e5.streamlock.net/tvtabalong/tvtabalong/playlist.m3u8
576PJawaPosTV,https://jawapostv.siar.us/jawapostv/live/playlist.m3u8
576PRadio51TV,http://59d7d6f47d7fc.streamlock.net/canale51/canale51/playlist.m3u8

阿富汗,#genre#
FHDAMC,https://amchls.wns.live/hls/stream.m3u8
动画unyaNawTV,https://dunyanhls.wns.live/hls/stream.m3u8
HDBaharTV,https://59d39900ebfb8.streamlock.net/bahartv/bahartv/playlist.m3u8
HDEslahTV,https://eslahtvhls.wns.live/hls/stream.m3u8
HDRTASport,https://rtatv.akamaized.net/Content/HLS/Live/channel(RTA3)/index.m3u8
HDRTA,https://rtatv.akamaized.net/Content/HLS/Live/channel(RTA1)/index.m3u8
HDRTANews,https://rtatv.akamaized.net/Content/HLS/Live/channel(RTA2)/index.m3u8
HDRTAEducation,https://rtatv.akamaized.net/Content/HLS/Live/channel(RTA4)/index.m3u8
HDTamadonTV,https://hls.tamadon.live/hls/stream.m3u8
阿富汗诺贝尔电视台,https://live.relentlessinnovations.net:1936/afghannobeltv/afghannobeltv/playlist.m3u8
阿富汗诺贝尔电影,https://live.relentlessinnovations.net:1936/afghannobel/afghannobel/playlist.m3u8

印度,#genre#
HDMN电视音乐,http://mntv.livebox.co.in/musichls/live.m3u8
FHDThanthiOne,https://249553662f3e.ap-south-1.playback.live-video.net/api/video/v1/ap-south-1.588204940461.channel.Sx8XPoik8VX2.m3u8
HD马鲁塔姆音乐,https://mntv.livebox.co.in/musichls/live.m3u8
FHD七星电视,http://media.7starcloud.com:1935/live/7star/playlist.m3u8
HD马鲁塔姆电视台,https://mntv.livebox.co.in/mntvhls/live.m3u8
HD9号艇,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9kanmo6oiq/liveabr/playlist.m3u8
HDHighNews,https://highmedia.livebox.co.in/HIGHNEWShls/LIVE.m3u8
HDJK24x7新闻,https://live.gulistannews.in/hls/jk.m3u8
HDRDXGoa,https://g5nl6xoalpq6-hls-live.5centscdn.com/rdxgoa/d0dbe915091d400bd8ee7f27f0791303.sdp/playlist.m3u8
HDSanskarUSA,https://d2netiedy8cz3x.cloudfront.net/out/v1/9bf6fa4ac8d6432cb98da13b121ba3c2/index.m3u8
HDShubhsandesh,https://6284rn2xr7xv-hls-live.wmncdn.net/shubhsandeshtv1/live123.stream/index.m3u8
HDTV9Kannada,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9kanmo6oiq/liveabr/playlist.m3u8
HDTV9Telugu,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9telcmjhcs/liveabr/playlist.m3u8
FHD普拉里电视台,https://royalstarindia.co.in/pularitv_hls/pularitv.m3u8

卡塔尔,#genre#
半岛电视台HD,https://live-hls-web-ajb.getaj.net/AJB/01.m3u8
AlJazeeraEnglishHD,https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8
AlJazeeraMubasher24HD,https://live-hls-web-ajm24-fa.getaj.net/AJM24/index.m3u8
AlJazeeraMubasherHD,https://live-hls-apps-ajm-v3-fa.getaj.net/AJM/index.m3u8
AlJazeeraArabic,https://live-hls-web-aja.getaj.net/AJA/01.m3u8
AlJazeeraHD,https://live-hls-web-aje.getaj.net/AJE/03.m3u8
AlArabyTV2HD,https://origin-cae-t482536.cdn.nextologies.com/63d8c759c5db83b4/25c4f89d27a79014ALA2306/playlist.m3u8
QatarTelevisionHD,https://live.kwikmotion.com/qtv1live/qtv1.smil/playlist.m3u8
QatarTelevision2HD,https://live.kwikmotion.com/qtv2live/qtv2.smil/playlist.m3u8
QatarTV2HD,https://qatartv.akamaized.net/hls/live/2026574/qtv2/master.m3u8

伊朗,,#genre#
FHDSAT-7PARS,https://svs.itworkscdn.net/sat7parslive/sat7pars.smil/playlist_dvr.m3u8
FHDMarjaeyat,https://svs.itworkscdn.net/sat7parslive/sat7pars.smil/playlist_dvr.m3u8
HDAFNTV,https://bozztv.com/1gbw5/tintv2/tintv2/playlist.m3u8
HDAlWilayah,https://nl.livekadeh.com/hls2/alwilayah_tv.m3u8
HDiFilm2,https://parshls.wns.live/hls/stream.m3u8
HDAVASeries,https://avaserieshls.wns.live/hls/stream.m3u8#03ca652a1ae0a675e050fe20e4eb8c876711a5827
HDiFilmPersian,https://bozztv.com/1gbw5/tintv/tintv/playlist.m3u8
HDIranInternational,https://dev-live.livetvstream.co.uk/LS-63503-4/index.m3u8#1f72eff4eef6eabebf88af006f2
HDIRIB1,https://slonehls.wns.live/hls/stream.m3u8
HDIRIBMostanad,https://livestream.5centscdn.com/shaditv/23abe62a446fc05ce0a6c810f4045308.sdp/playlist.m3u8
FHDMohabatTV,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
HDOmid-e-IranTV,https://oitnhls.wns.live/hls/stream.m3u8
FHDOmidJavedan,https://livestream.5centscdn.com/shaditv/23abe62a446fc05ce0a6c810f4045308.sdp/playlist.m3u8
HDOXIRTV,https://hls.oxir.live/hls/stream.m3u8
HDParsTV,https://parshls.wns.live/hls/stream.m3u8
HDPayamJavanTV,https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/chunklist_w1355976606.m3u8
HDTinTV,https://bozztv.com/1gbw5/tintv/tintv/playlist.m3u8
HDYourTimeTV,https://hls.yourtime.live/hls/stream.m3u8
HD法尔达电视台,https://hls.iranfarda.live/hls/stream.m3u8
540PiFilmArabic,https://live.presstv.ir/hls/ifilmar.m3u8
540PiFilmEnglish,https://live.presstv.ir/hls/ifilmen.m3u8
540PTehranTV,https://live.presstv.ir/hls/ifilmen.m3u8
360PBravoFarsiTV,https://bravoohls.wns.live/hls/stream.m3u8

蒙古,#genre#

FHDMNBSport,https://live.mnb.mn/hls/mnb_sport.stream.m3u8
FHDMNBSport,https://live.mnb.mn/hls/mnb_sport.stream.m3u8
FHDMNBWorld,https://live.mnb.mn/hls/mnb_world.stream.m3u8
576PMNB,https://live.mnb.mn/hls/mnb.stream.m3u8
576PMNBMongoliinMedee,https://live.mnb.mn/hls/mn2.stream.m3u8
480PETV,https://cdn3.skygo.mn/live/disk1/ETV/HLS-FTA/ETV.m3u8
480PONTV,https://cdn3.skygo.mn/live/disk1/ONTV/HLS-FTA/ONTV.m3u8
480PMovieBox,https://cdn3.skygo.mn/live/disk1/Moviebox/HLS-FTA/Moviebox.m3u8
480PCentralTV,https://cdn3.skygo.mn/live/disk1/Ekh_Oron/HLS-FTA/Ekh_Oron.m3u8
480PDreamTV,https://cdn3.skygo.mn/live/disk1/Dreambox/HLS-FTA/Dreambox.m3u8
480PМҮОНТ-1,https://cdn3.skygo.mn/live/disk1/MNB/HLS-FTA/MNB.m3u8
480PTV5,https://cdn2.skygo.mn/live/disk1/TV5HD/HLS-FTA/TV5HD.m3u8
480PSBN,https://cdn2.skygo.mn/live/disk1/SBN/HLS-FTA/SBN.m3u8
480P彭博TV蒙古,https://cdn3.skygo.mn/live/disk1/BloombergMon/HLS-FTA/BloombergMon.m3u8
480PEducation,https://cdn3.skygo.mn/live/disk1/Education/HLS-FTA/Education.m3u8
480PTV9,https://cdn2.skygo.mn/live/disk1/TV9HD/HLS-FTA/TV9HD.m3u8
480PC1,https://cdn2.skygo.mn/live/disk1/C1/HLS-FTA/C1.m3u8
480PNTV,https://cdn2.skygo.mn/live/disk1/NTVHD/HLS-FTA/NTVHD.m3u8
480PTV8,https://cdn3.skygo.mn/live/disk1/TV8HD/HLS-FTA/TV8HD.m3u8
480PEagleNews,https://cdn2.skygo.mn/live/disk1/Eagle/HLS-FTA/Eagle.m3u8
480PMN25,https://cdn2.skygo.mn/live/disk1/MN25/HLS-FTA/MN25.m3u8
480StarTV,https://cdn2.skygo.mn/live/disk1/Star/HLS-FTA/Star.m3u8

泰国,#genre#
HD3LIVE,https://lb1-live-mv.v2h-cdn.com/hls/ffae/3hd/3hd.m3u8
HD5LIVE,https://lb1-live-mv.v2h-cdn.com/hls/fffb/5hd/5hd.m3u8
HDGMM25,https://lb1-live-mv.v2h-cdn.com/hls/ffbf/gmm25/gmm25.m3u8
HDJKN18,https://lb1-live-mv.v2h-cdn.com/hls/ffda/jkn18/jkn18.m3u8
HDONEHD31,https://lb1-live-mv.v2h-cdn.com/hls/ffba/one/one.m3u8
HDTNN16,https://lb1-live-mv.v2h-cdn.com/hls/ffdc/tnn/tnn.m3u8
HDTSports7,https://lb1-live-mv.v2h-cdn.com/hls/ffef/tsport/tsport.m3u8
HDWorkpointTV,https://lb1-live-mv.v2h-cdn.com/hls/ffcb/workpoint/workpoint.m3u8
HDThairathTV,https://lb1-live-mv.v2h-cdn.com/hls/ffaf/thairath/thairath.m3u8
HDNEW1http://news1.live14.com/stream/news1_hi.m3u8
FHDALTV4,https://thaipbs-ujxrch.cdn.byteark.com/live/playlist_1080p/index.m3u8
HDChannel3,http://appdootv2.dootvde.com:1935/live/50001_ch3.stream.smil/playlist.m3u8
FHDChannel7,http://streaming-hwc.ch7.com/livech7hd/HD.m3u8
FHDDopaChannel,http://dopachannel.truegse.com/live/dopatv03.m3u8
HDTopNews,https://live.topnews.co.th/hls/topnews_a_720.m3u8
HDMangorn,http://49.0.87.24:1936/HDDragon/Dragon/playlist.m3u8
HDTVMuslimThailand,https://vdo.plathong.net/tvmuslim/tvmuslim/playlist.m3u8
FHDWhiteChannel,http://symc-cdn.violin.co.th:1935/tndedge/whitechannel/chunklist.m3u8
480PDLTV1,https://cdn-live.dltv.ac.th/dltv01.m3u8
480PDLTV2,https://cdn-live.dltv.ac.th/dltv02.m3u8
480PDLTV3,https://cdn-live.dltv.ac.th/dltv03.m3u8
480PDLTV4,https://cdn-live.dltv.ac.th/dltv04.m3u8
480PDLTV5,https://cdn-live.dltv.ac.th/dltv05.m3u8
360PDLTV6,https://cdn-live.dltv.ac.th/dltv06.m3u8
360PDLTV7,https://cdn-live.dltv.ac.th/dltv07.m3u8
360PDLTV8,https://cdn-live.dltv.ac.th/dltv08.m3u8
360PDLTV9,https://cdn-live.dltv.ac.th/dltv09.m3u8
360PDLTV10,https://cdn-live.dltv.ac.th/dltv10.m3u8
360PDLTV11,https://cdn-live.dltv.ac.th/dltv11.m3u8
360PDLTV12,https://cdn-live.dltv.ac.th/dltv12.m3u8
360PDLTV13,https://cdn-live.dltv.ac.th/dltv13.m3u8
360PDLTV14,https://cdn-live.dltv.ac.th/dltv14.m3u8
360PDLTV15,https://cdn-live.dltv.ac.th/dltv15.m3u8

⛄丨日本,#genre#
576PNHK BS,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS101&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
576PNHK BS4K,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS103&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS141&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS151&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
5,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS161&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
6,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS171&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
7,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS181&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
8,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS191&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
9,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS192&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
10,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS193&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
11,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS200&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
12,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS201&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
13,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS202&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
14,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS236&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
15,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS241&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
16,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
17,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
18,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
19,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
20,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS251&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
21,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS255&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
22,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
23,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
24,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
25,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
26,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS296&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
27,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS297&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
28,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS298&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
29,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS218&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
30,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS223&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
31,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS240&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
32,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS250&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
33,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS254&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
34,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS257&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
35,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS262&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
36,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
37,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS293&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
38,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
39,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS305&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
40,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS310&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
41,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS311&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
42,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS312&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
43,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS314&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
44,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS325&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
45,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS329&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
46,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS330&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
47,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS349&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
48,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS354&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
49,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS363&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
SHOP CHANNEL,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
SHOP CHANNEL,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
SHOP CHANNEL,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
SHOP CHANNEL,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8

埃及,#genre#
FHDOnE,https://bcovlive-a.akamaihd.net/3dc60bab470f4c9fbf00408ecb7c3d7a/eu-west-1/6057955906001/playlist_dvr.m3u8
HDAlShoub,https://alshoobtv.rp.tactivemedia.com/alshoobtv/live/playlist.m3u8
HDAghapyTV,https://5b622f07944df.streamlock.net/aghapy.tv/aghapy.smil/playlist.m3u8
FHDAlQaheraNews,https://bcovlive-a.akamaihd.net/d30cbb3350af4cb7a6e05b9eb1bfd850/eu-west-1/6057955906001/playlist.m3u8
FHDATVSat,https://stream.atvsat.com/atvsatlive/smil:atvsatlive.smil/playlist.m3u8
FHDChristianYouthChannel,http://media3.smc-host.com:1935/cycnow.com/smil:cyc.smil/playlist.m3u8
FHDCopticTV,https://5aafcc5de91f1.streamlock.net/ctvchannel.tv/ctv.smil/playlist.m3u8
HDElsharqTV,https://mn-nl.mncdn.com/elsharq_live/live/playlist.m3u8
FHDKoogiTV,https://5d658d7e9f562.streamlock.net/koogi.tv/koogi.smil/playlist.m3u8
HDTheKingdomSat,https://bcovlive-a.akamaihd.net/0e524e1838ed411dad0a674d18e07914/eu-central-1/6415808954001/playlist_dvr.m3u8
HDWatanTV,https://rp.tactivemedia.com/watantv_source/live/playlist.m3u8
480PElRadio9090FM,https://9090video.mobtada.com/hls/stream.m3u8

澳大利亚,#genre#
ABCAustralia,,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8
ABCMe,https://abc-iview-mediapackagestreams-1.akamaized.net/out/v1/33225e24c0e543af922929ede7b6941f/index.m3u8
ABCTVSA,https://abc-iview-mediapackagestreams-1.akamaized.net/out/v1/fc2edf6e905e4fbbabb0df82faf306c3/index.m3u8
ABCTVVIC,https://abc-iview-mediapackagestreams-1.akamaized.net/out/v1/3198d7aadc42410abd6a68b1ac2f4e36/index.m3u8
ABCTVPlus,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/c392d1efb61f48af830ade77d9073b6c/index.m3u8
ABCTVQLD,https://abc-iview-mediapackagestreams-1.akamaized.net/out/v1/23fd2612d8804b2690b026f92cead114/index.m3u8
